term,estimate,std.error,statistic,p.value,model,design,Coef_CI,PR,lci,uci
(Intercept),-2.57885829719538,0.005610751016935444,-459.62800513003975,0,R0,all_adults_analytic_svy,"0.08 	(0.08, 0.08)",0.07586056481970535,0.07503089107927287,0.07669941289494396
I(o_diagnosedhtn >= 1)TRUE,0.9771886661746779,0.010330067994184488,94.59653767282124,0,R0,all_adults_analytic_svy,"2.66 	(2.6, 2.71)",2.6569760855054554,2.60372140919328,2.7113199953044016
I(o_undiagnosedhtn >= 1)TRUE,-0.12022830004016287,0.007315883084403559,-16.433873895069866,1.1399178084252585e-60,R0,all_adults_analytic_svy,"0.89 	(0.87, 0.9)",0.8867179758576242,0.8740939359611138,0.8995243375581791
(Intercept),-4.530169618698086,0.02212233654807221,-204.77808069025403,0,R1,all_adults_analytic_svy,"0.01 	(0.01, 0.01)",0.010778847623577103,0.010321466788782954,0.011256496626870748
I(o_diagnosedhtn >= 1)TRUE,0.9113932258909843,0.010407579095169055,87.57014648238713,0,R1,all_adults_analytic_svy,"2.49 	(2.44, 2.54)",2.4877861681124083,2.4375522775611533,2.5390552954391548
I(o_undiagnosedhtn >= 1)TRUE,-0.12102235551205785,0.007931879298641456,-15.257715221761648,1.5079794018176514e-52,R1,all_adults_analytic_svy,"0.89 	(0.87, 0.9)",0.8860141520714128,0.8723462668025904,0.8998961852019625
sexMale,-0.40233996642857794,0.008749527570304635,-45.98419322594003,0,R1,all_adults_analytic_svy,"0.67 	(0.66, 0.68)",0.6687533533505179,0.6573826299370649,0.6803207557528236
age,0.03824011398745452,2.249049498188849e-4,170.02788964070885,0,R1,all_adults_analytic_svy,"1.04 	(1.04, 1.04)",1.0389806767229974,1.0385227807357806,1.039438774601534
educationNo education,0.009282443848363924,0.015452665768656976,0.6007017809957254,0.548038935677575,R1,all_adults_analytic_svy,"1.01 	(0.98, 1.04)",1.009325659341896,0.9792142828777874,1.0403629771534886
educationPrimary,0.1595596512007732,0.015378577530447708,10.375449282280144,3.2281348061319943e-25,R1,all_adults_analytic_svy,"1.17 	(1.14, 1.21)",1.1729942306482153,1.1381653674390024,1.2088888877632604
educationSecondary,0.12301780496605122,0.01297808439522007,9.478887732565497,2.5819069017503117e-21,R1,all_adults_analytic_svy,"1.13 	(1.1, 1.16)",1.1309045564854678,1.1025004754119454,1.1600404212086346
smokecurr,-0.06795892777620673,0.010041430857538643,-6.7678529823452696,1.3086677533375994e-11,R1,all_adults_analytic_svy,"0.93 	(0.92, 0.95)",0.9342988465204912,0.9160904888280007,0.9528691163754819
alcohol,0.019657976060760165,0.013641078089688563,1.4410866891539782,0.1495608905773965,R1,all_adults_analytic_svy,"1.02 	(0.99, 1.05)",1.0198524664105872,0.9929464568399332,1.0474875519007225
